sentence_id;sentence;dataset
2387;Gamer buys \$26,500 virtual land An Australian gamer spends \$26,500 on a virtual island that exists only in a PC role-playing game.;agnews
2388;Lounge owner will pay for damage PHOENIX -- An Arizona man has dropped his complaint against former heavyweight champion Mike Tyson after being reimbursed \$1,400 for damage to his car.;agnews
2389;Yahoo Tests Travel Search Engine Yahoo Inc. is launching its first public beta of a travel search engine based on its recent acquisition of online travel company FareChase Inc.;agnews
2390;Us Grand Prix Is Back The United States Grand Prix is to return to the MotoGP calendar next year after an 11-year absence.;agnews
2391;News: North Korea has 600 computer hackers, South Korea claims The Associated Press By Soo-jeong Lee;agnews
2392;Global Warming Fight to Get Harder from 2012 -U.N (Reuters) Reuters - Fighting global warming will get\tougher once the Kyoto protocol ends in 2012 and the world must\try to get Washington involved in the long term, the head of\the U.N. Environment Program said on Wednesday.;agnews
2393;A Cautious Reformer as Indonesia's Next President Susilo Bambang Yudhoyono is considered a steady, broadly educated man who supports the secular tradition of Indonesia.;agnews
2394;THQ, Jakks comment on WWE suit Late last night, THQ Inc. and Jakks Pacific, Inc. issued separate responses to the lawsuit filed in district court by World Wrestling Entertainment against the two companies, among others.;agnews
2395;Contemplating a PC Market Without I.B.M. I.B.M. is in discussions to sell its PC business to Lenovo, the largest maker of PC's in China - a burgeoning market that Hewlett-Packard and Dell covet.;agnews
2396;IBM Selling PC Unit to China's Lenovo HONG KONG/SAN FRANCISCO (Reuters) - IBM is selling its PC-making business to China's largest personal computer company, Lenovo Group Ltd., for \$1.25 billion, marking the U.S. firm's retreat from an industry it helped pioneer in 1981.;agnews
2397;Juniper boosts end-point security Company adds new features to its SSL VPN gateway to make sure devices connecting to a network are clean.;agnews
2398;Ford Halts Plant Output for Lack of Parts (Reuters) Reuters - Ford Motor Co. (F.N) said on Monday it\has stopped production at its assembly plant in Georgia for at\least a day because of lack of parts.;agnews
2399;NASA securing space center for possible strike by Ivan CAPE CANAVERAL, Fla. NASA is still picking up the pieces after Hurricane Frances, and now the space port is bracing for the even more menacing Ivan.;agnews
2400;Jones Leads Cowboys to Stunning Win Over Seahawks Julius Jones scored on a 17-yard touchdown run with 37 seconds left as the Dallas Cowboys scored two touchdowns in the last two minutes to stun the Seattle Seahawks 43-39 in the National Football League Monday.;agnews
2401;Sydney link to Madrid plotters COUNTER terrorist police are on standby to swoop on a Sydney man who was yesterday identified as being linked to an extremist group plotting to bomb the High Court in the Spanish capital Madrid.;agnews
2402;General Dynamics Profit Jumps 23 Percent Defense contractor General Dynamics Corp. (GD.N: Quote, Profile, Research) on Wednesday said third-quarter earnings surged 23 percent, led by a big rebound in its aerospace segment.;agnews
2403;Serena comes back from brink to win China Open off a championship point before claiming a gritty 4-6 7-5 6-4 victory over Russian Svetlana Kuznetsova in the final of the China Open on Sunday.;agnews
2404;Software speeds file-sharing service (SiliconValley.com) SiliconValley.com - Napster founder Shawn Fanning's little dorm-room project at Northeastern University in Boston is the stuff of technological legend.;agnews
2405;Samsung to Launch Phone with Mini Hard Drive (Reuters) Reuters - Samsung Electronics Co. Ltd., the world's\third-largest handset maker, said on Tuesday it was launching\the first mobile phone with a stamp-sized hard disc drive this\month that would expand the memory capacity by 15 times.;agnews
2406;Campaigns Spending Little on Web Ads The presidential ad war online is beginning to look more like a skirmish.;agnews
2407;Stocks Up a Bit, Factory Orders Revised NEW YORK (Reuters) - U.S. stocks rose a bit on Thursday after a revision in factory orders in June suggested orders are improving and some apparel makers raised profit forecasts or reported better-than-expected sales in August.;agnews
2408;The state of the world Given the impact and growing inter-connectedness of the world media, it is not surprising that Trinidadians, more than ever, are aware of the state of our world.;agnews
2409;Crown fits for Falcons ATLANTA -- T.J. Duckett set a team record by rushing for four touchdowns and the Atlanta Falcons clinched just the third division title in franchise history, wrapping up the NFC South with a 35-10 rout of the Oakland Raiders yesterday.;agnews
2410;Wellesley makes good in overtime In a game filled with numerous opportunities, it was easy to understand the delay in celebrating when the winning goal was finally scored.;agnews
2411;Fakes seized in anti-piracy raids Illegal CDs, DVDs, computer software and games worth 10m are seized in central Scotland.;agnews
2412;Israelis kill Hamas rocket expert ISRAEL has assassinated the Hamas arms expert said to be behind the development of the Qassam rockets that have been targeting Israeli towns.;agnews
2413;Hambali's Brother Convicted in Indonesia (AP) AP - An Indonesian court on Tuesday sentenced the younger brother of alleged Southeast Asian terror leader Hambali to four years in jail on charges of helping finance last year's bombing of the J.W. Marriott hotel in Jakarta.;agnews
2414;Montoya wins F1 finale in Brazil Sao Paulo, Brazil (Sports Network) - Williams/BMW driver Juan Montoya captured the final event of the 2004 Formula One season - the Grand Prix of Brazil.;agnews
2415;Steel Shares Dive On Price Cuts MUMBAI, AUG 23: Shares of steel firms fell in the range of 4 to 7 per cent early on Monday after top producers slashed prices amid government concerns about spiralling inflation, traders said.;agnews
2416;HP unveils cavalcade of consumer products (MacCentral) MacCentral - Hewlett-Packard Co. is unveiling a broad new line of consumer electronics products and peripherals, including its first plasma and LCD TVs, new inks that purportedly print long-lasting photos, new paper, a clutch of printers and multifunction devices, and a home theater projector with an integrated DVD player.;agnews
2417;Phelps on Track for Sixth Gold ATHENS (Reuters) - Michael Phelps, one more Olympic title to the good, aims to hoist his gold medal tally to five when he takes on fellow American Ian Crocker in the 100 meters butterfly final on Friday.;agnews
2418;McDonald's Bell Steps Down Due to Cancer SAN FRANCISCO (Reuters) - McDonald's Corp. said on Monday that Charlie Bell, its 44-year-old president and chief executive, had stepped down to focus on battling cancer just seven months after assuming the top post at the world's largest fast-food company.;agnews
2419;Gaza Settlers Seek to Keep Communities Residents of some Jewish settlements in the northern Gaza Strip have proposed that their entire communities be moved to locations inside Israel under Prime Minister Ariel;agnews
2420;Bidder misses Fan Pier payment The prospective winning bidder for redeveloping Fan Pier yesterday missed a deadline for a down payment and the owners of the South Boston land said they plan to talk to other potential buyers.;agnews
2421;Intel Sets Cruise Control on Pentium 4 Chipmaker to focus on technology and features instead of megahertz.;agnews
2422;Italian hostage group barters for Bigleys release The militant Iraqi group which last week released two Italian hostages is bartering with the terrorists holding British hostage Ken Bigley in order to release him for a ransom.;agnews
2423;Singh plans new regime to stay on top While Tiger Woods was getting married beside the waters of the Caribbean, beside the slightly chillier waters of the North Sea here the two best golfers in the world will be contesting the Dunhill Links Championship.;agnews
